Training tfc with weight bit width 2 and activation bit width 2 for 500 epochs.
Epoch [1/500], LR: 0.010000, Train Loss: 1.6308, Train Acc: 44.35%, Val Loss: 1.1685, Val Acc: 61.42%
Epoch [2/500], LR: 0.010000, Train Loss: 1.2891, Train Acc: 56.60%, Val Loss: 1.0401, Val Acc: 65.98%
Epoch [3/500], LR: 0.010000, Train Loss: 1.2054, Train Acc: 59.65%, Val Loss: 0.9339, Val Acc: 69.41%
Epoch [4/500], LR: 0.010000, Train Loss: 1.1370, Train Acc: 62.14%, Val Loss: 0.8533, Val Acc: 72.17%
Epoch [5/500], LR: 0.010000, Train Loss: 1.0776, Train Acc: 64.16%, Val Loss: 0.8137, Val Acc: 72.81%
Epoch [6/500], LR: 0.010000, Train Loss: 1.0372, Train Acc: 65.44%, Val Loss: 0.7454, Val Acc: 75.47%
Epoch [7/500], LR: 0.010000, Train Loss: 0.9955, Train Acc: 67.25%, Val Loss: 0.7086, Val Acc: 76.21%
Epoch [8/500], LR: 0.010000, Train Loss: 0.9746, Train Acc: 67.75%, Val Loss: 0.6833, Val Acc: 76.97%
Epoch [9/500], LR: 0.010000, Train Loss: 0.9561, Train Acc: 68.20%, Val Loss: 0.6894, Val Acc: 76.86%
Epoch [10/500], LR: 0.010000, Train Loss: 0.9366, Train Acc: 68.90%, Val Loss: 0.6473, Val Acc: 78.68%
Epoch [11/500], LR: 0.010000, Train Loss: 0.9308, Train Acc: 69.50%, Val Loss: 0.6404, Val Acc: 78.78%
Epoch [12/500], LR: 0.010000, Train Loss: 0.9130, Train Acc: 70.00%, Val Loss: 0.6430, Val Acc: 78.54%
Epoch [13/500], LR: 0.010000, Train Loss: 0.9074, Train Acc: 70.17%, Val Loss: 0.6202, Val Acc: 79.50%
Epoch [14/500], LR: 0.010000, Train Loss: 0.8947, Train Acc: 70.66%, Val Loss: 0.6262, Val Acc: 79.31%
Epoch [15/500], LR: 0.010000, Train Loss: 0.8896, Train Acc: 70.68%, Val Loss: 0.6205, Val Acc: 79.17%
Epoch [16/500], LR: 0.010000, Train Loss: 0.8803, Train Acc: 71.25%, Val Loss: 0.5946, Val Acc: 80.41%
Epoch [17/500], LR: 0.010000, Train Loss: 0.8815, Train Acc: 71.12%, Val Loss: 0.5947, Val Acc: 79.92%
Epoch [18/500], LR: 0.010000, Train Loss: 0.8817, Train Acc: 71.04%, Val Loss: 0.6056, Val Acc: 79.68%
Epoch [19/500], LR: 0.010000, Train Loss: 0.8751, Train Acc: 71.28%, Val Loss: 0.6007, Val Acc: 80.03%
Epoch [20/500], LR: 0.010000, Train Loss: 0.8675, Train Acc: 71.66%, Val Loss: 0.5846, Val Acc: 80.96%
Epoch [21/500], LR: 0.010000, Train Loss: 0.8663, Train Acc: 71.29%, Val Loss: 0.5867, Val Acc: 80.53%
Epoch [22/500], LR: 0.010000, Train Loss: 0.8569, Train Acc: 71.80%, Val Loss: 0.5907, Val Acc: 80.68%
Epoch [23/500], LR: 0.010000, Train Loss: 0.8586, Train Acc: 71.66%, Val Loss: 0.5913, Val Acc: 79.81%
Epoch [24/500], LR: 0.010000, Train Loss: 0.8474, Train Acc: 72.14%, Val Loss: 0.5654, Val Acc: 81.08%
Epoch [25/500], LR: 0.010000, Train Loss: 0.8633, Train Acc: 71.74%, Val Loss: 0.5714, Val Acc: 80.94%
Epoch [26/500], LR: 0.010000, Train Loss: 0.8538, Train Acc: 72.13%, Val Loss: 0.5656, Val Acc: 80.78%
Epoch [27/500], LR: 0.010000, Train Loss: 0.8477, Train Acc: 72.03%, Val Loss: 0.5765, Val Acc: 80.74%
Epoch [28/500], LR: 0.010000, Train Loss: 0.8471, Train Acc: 72.24%, Val Loss: 0.5752, Val Acc: 80.78%
Epoch [29/500], LR: 0.010000, Train Loss: 0.8425, Train Acc: 72.53%, Val Loss: 0.5508, Val Acc: 82.07%
Epoch [30/500], LR: 0.010000, Train Loss: 0.8487, Train Acc: 72.32%, Val Loss: 0.5678, Val Acc: 81.42%
Epoch [31/500], LR: 0.010000, Train Loss: 0.8466, Train Acc: 72.26%, Val Loss: 0.5518, Val Acc: 81.72%
Epoch [32/500], LR: 0.010000, Train Loss: 0.8317, Train Acc: 72.68%, Val Loss: 0.5663, Val Acc: 81.35%
Epoch [33/500], LR: 0.010000, Train Loss: 0.8377, Train Acc: 72.52%, Val Loss: 0.5621, Val Acc: 81.68%
Epoch [34/500], LR: 0.010000, Train Loss: 0.8367, Train Acc: 72.50%, Val Loss: 0.5630, Val Acc: 81.32%
Epoch [35/500], LR: 0.010000, Train Loss: 0.8347, Train Acc: 72.73%, Val Loss: 0.5517, Val Acc: 82.14%
Epoch [36/500], LR: 0.010000, Train Loss: 0.8325, Train Acc: 72.97%, Val Loss: 0.5555, Val Acc: 81.57%
Epoch [37/500], LR: 0.010000, Train Loss: 0.8305, Train Acc: 72.75%, Val Loss: 0.5460, Val Acc: 82.17%
Epoch [38/500], LR: 0.010000, Train Loss: 0.8402, Train Acc: 72.66%, Val Loss: 0.5509, Val Acc: 81.63%
Epoch [39/500], LR: 0.010000, Train Loss: 0.8258, Train Acc: 73.07%, Val Loss: 0.5519, Val Acc: 81.84%
Epoch [40/500], LR: 0.010000, Train Loss: 0.8307, Train Acc: 72.83%, Val Loss: 0.5577, Val Acc: 82.14%
Epoch [41/500], LR: 0.010000, Train Loss: 0.8287, Train Acc: 72.61%, Val Loss: 0.5682, Val Acc: 81.09%
Epoch [42/500], LR: 0.010000, Train Loss: 0.8313, Train Acc: 72.86%, Val Loss: 0.5372, Val Acc: 82.45%
Epoch [43/500], LR: 0.010000, Train Loss: 0.8257, Train Acc: 72.91%, Val Loss: 0.5442, Val Acc: 81.85%
Epoch [44/500], LR: 0.010000, Train Loss: 0.8319, Train Acc: 72.93%, Val Loss: 0.5488, Val Acc: 81.80%
Epoch [45/500], LR: 0.010000, Train Loss: 0.8253, Train Acc: 72.95%, Val Loss: 0.5345, Val Acc: 82.21%
Epoch [46/500], LR: 0.010000, Train Loss: 0.8213, Train Acc: 73.05%, Val Loss: 0.5387, Val Acc: 81.75%
Epoch [47/500], LR: 0.010000, Train Loss: 0.8285, Train Acc: 73.07%, Val Loss: 0.5561, Val Acc: 81.91%
Epoch [48/500], LR: 0.010000, Train Loss: 0.8131, Train Acc: 73.35%, Val Loss: 0.5459, Val Acc: 81.60%
Epoch [49/500], LR: 0.010000, Train Loss: 0.8221, Train Acc: 73.19%, Val Loss: 0.5394, Val Acc: 82.48%
Epoch [50/500], LR: 0.010000, Train Loss: 0.8245, Train Acc: 73.01%, Val Loss: 0.5475, Val Acc: 82.23%
Epoch [51/500], LR: 0.010000, Train Loss: 0.8300, Train Acc: 72.88%, Val Loss: 0.5448, Val Acc: 82.36%
Epoch [52/500], LR: 0.010000, Train Loss: 0.8212, Train Acc: 73.14%, Val Loss: 0.5415, Val Acc: 81.92%
Epoch [53/500], LR: 0.010000, Train Loss: 0.8213, Train Acc: 73.16%, Val Loss: 0.5534, Val Acc: 81.88%
Epoch [54/500], LR: 0.010000, Train Loss: 0.8288, Train Acc: 73.03%, Val Loss: 0.5339, Val Acc: 82.58%
Epoch [55/500], LR: 0.010000, Train Loss: 0.8179, Train Acc: 73.10%, Val Loss: 0.5453, Val Acc: 82.10%
Epoch [56/500], LR: 0.010000, Train Loss: 0.8153, Train Acc: 73.27%, Val Loss: 0.5469, Val Acc: 82.19%
Epoch [57/500], LR: 0.010000, Train Loss: 0.8197, Train Acc: 73.18%, Val Loss: 0.5492, Val Acc: 81.98%
Epoch [58/500], LR: 0.010000, Train Loss: 0.8194, Train Acc: 73.37%, Val Loss: 0.5454, Val Acc: 81.97%
Epoch [59/500], LR: 0.010000, Train Loss: 0.8159, Train Acc: 73.41%, Val Loss: 0.5502, Val Acc: 82.14%
Epoch [60/500], LR: 0.010000, Train Loss: 0.8173, Train Acc: 73.21%, Val Loss: 0.5610, Val Acc: 81.78%
Epoch [61/500], LR: 0.010000, Train Loss: 0.8098, Train Acc: 73.47%, Val Loss: 0.5456, Val Acc: 82.00%
Epoch [62/500], LR: 0.010000, Train Loss: 0.8190, Train Acc: 73.51%, Val Loss: 0.5403, Val Acc: 82.42%
Epoch [63/500], LR: 0.010000, Train Loss: 0.8214, Train Acc: 73.09%, Val Loss: 0.5382, Val Acc: 82.15%
Epoch [64/500], LR: 0.010000, Train Loss: 0.8203, Train Acc: 73.12%, Val Loss: 0.5336, Val Acc: 82.08%
Epoch [65/500], LR: 0.010000, Train Loss: 0.8098, Train Acc: 73.66%, Val Loss: 0.5386, Val Acc: 82.03%
Epoch [66/500], LR: 0.010000, Train Loss: 0.8140, Train Acc: 73.36%, Val Loss: 0.5354, Val Acc: 82.21%
Epoch [67/500], LR: 0.010000, Train Loss: 0.8133, Train Acc: 73.44%, Val Loss: 0.5246, Val Acc: 82.58%
Epoch [68/500], LR: 0.010000, Train Loss: 0.8126, Train Acc: 73.50%, Val Loss: 0.5373, Val Acc: 82.40%
Epoch [69/500], LR: 0.010000, Train Loss: 0.8153, Train Acc: 73.24%, Val Loss: 0.5136, Val Acc: 83.23%
Epoch [70/500], LR: 0.010000, Train Loss: 0.8138, Train Acc: 73.38%, Val Loss: 0.5348, Val Acc: 82.71%
Epoch [71/500], LR: 0.010000, Train Loss: 0.8115, Train Acc: 73.40%, Val Loss: 0.5329, Val Acc: 82.72%
Epoch [72/500], LR: 0.010000, Train Loss: 0.8157, Train Acc: 73.49%, Val Loss: 0.5166, Val Acc: 82.88%
Epoch [73/500], LR: 0.010000, Train Loss: 0.8121, Train Acc: 73.73%, Val Loss: 0.5233, Val Acc: 83.07%
Epoch [74/500], LR: 0.010000, Train Loss: 0.8071, Train Acc: 73.72%, Val Loss: 0.5418, Val Acc: 81.88%
Epoch [75/500], LR: 0.010000, Train Loss: 0.8189, Train Acc: 73.47%, Val Loss: 0.5389, Val Acc: 82.12%
Epoch [76/500], LR: 0.010000, Train Loss: 0.8081, Train Acc: 73.53%, Val Loss: 0.5299, Val Acc: 82.42%
Epoch [77/500], LR: 0.010000, Train Loss: 0.8069, Train Acc: 73.53%, Val Loss: 0.5305, Val Acc: 82.83%
Epoch [78/500], LR: 0.010000, Train Loss: 0.8156, Train Acc: 73.56%, Val Loss: 0.5411, Val Acc: 82.62%
