Training sfc with weight bit width 1 and activation bit width 2 for 500 epochs.
Epoch [1/500], LR: 0.010000, Train Loss: 1.4756, Train Acc: 50.33%, Val Loss: 1.0910, Val Acc: 63.96%
Epoch [2/500], LR: 0.010000, Train Loss: 1.1669, Train Acc: 60.83%, Val Loss: 0.9207, Val Acc: 69.53%
Epoch [3/500], LR: 0.010000, Train Loss: 1.0345, Train Acc: 65.35%, Val Loss: 0.7713, Val Acc: 74.19%
Epoch [4/500], LR: 0.010000, Train Loss: 0.9155, Train Acc: 69.11%, Val Loss: 0.6576, Val Acc: 77.77%
Epoch [5/500], LR: 0.010000, Train Loss: 0.8349, Train Acc: 71.75%, Val Loss: 0.6157, Val Acc: 78.91%
Epoch [6/500], LR: 0.010000, Train Loss: 0.7906, Train Acc: 73.11%, Val Loss: 0.5638, Val Acc: 80.57%
Epoch [7/500], LR: 0.010000, Train Loss: 0.7491, Train Acc: 74.59%, Val Loss: 0.5201, Val Acc: 82.22%
Epoch [8/500], LR: 0.010000, Train Loss: 0.7285, Train Acc: 75.31%, Val Loss: 0.5161, Val Acc: 82.58%
Epoch [9/500], LR: 0.010000, Train Loss: 0.7091, Train Acc: 76.19%, Val Loss: 0.4876, Val Acc: 83.11%
Epoch [10/500], LR: 0.010000, Train Loss: 0.6878, Train Acc: 76.99%, Val Loss: 0.4633, Val Acc: 84.04%
Epoch [11/500], LR: 0.010000, Train Loss: 0.6650, Train Acc: 77.64%, Val Loss: 0.4501, Val Acc: 84.53%
Epoch [12/500], LR: 0.010000, Train Loss: 0.6535, Train Acc: 77.84%, Val Loss: 0.4489, Val Acc: 84.53%
Epoch [13/500], LR: 0.010000, Train Loss: 0.6417, Train Acc: 78.56%, Val Loss: 0.4356, Val Acc: 85.21%
Epoch [14/500], LR: 0.010000, Train Loss: 0.6304, Train Acc: 78.65%, Val Loss: 0.4201, Val Acc: 85.69%
Epoch [15/500], LR: 0.010000, Train Loss: 0.6165, Train Acc: 79.23%, Val Loss: 0.4176, Val Acc: 85.81%
Epoch [16/500], LR: 0.010000, Train Loss: 0.6116, Train Acc: 79.52%, Val Loss: 0.4045, Val Acc: 86.60%
Epoch [17/500], LR: 0.010000, Train Loss: 0.5979, Train Acc: 80.14%, Val Loss: 0.3973, Val Acc: 86.70%
Epoch [18/500], LR: 0.010000, Train Loss: 0.5956, Train Acc: 80.27%, Val Loss: 0.3918, Val Acc: 87.14%
Epoch [19/500], LR: 0.010000, Train Loss: 0.5855, Train Acc: 80.31%, Val Loss: 0.3801, Val Acc: 87.32%
Epoch [20/500], LR: 0.010000, Train Loss: 0.5820, Train Acc: 80.64%, Val Loss: 0.3982, Val Acc: 87.27%
Epoch [21/500], LR: 0.010000, Train Loss: 0.5826, Train Acc: 80.53%, Val Loss: 0.3808, Val Acc: 87.42%
Epoch [22/500], LR: 0.010000, Train Loss: 0.5743, Train Acc: 80.70%, Val Loss: 0.3774, Val Acc: 87.41%
Epoch [23/500], LR: 0.010000, Train Loss: 0.5664, Train Acc: 81.24%, Val Loss: 0.3641, Val Acc: 87.74%
