Training tfc with weight bit width 2 and activation bit width 1 for 500 epochs.
Epoch [1/500], LR: 0.010000, Train Loss: 1.7633, Train Acc: 39.25%, Val Loss: 1.2594, Val Acc: 57.77%
Epoch [2/500], LR: 0.010000, Train Loss: 1.3699, Train Acc: 53.79%, Val Loss: 1.1219, Val Acc: 63.00%
Epoch [3/500], LR: 0.010000, Train Loss: 1.2698, Train Acc: 57.89%, Val Loss: 1.0185, Val Acc: 66.74%
Epoch [4/500], LR: 0.010000, Train Loss: 1.1997, Train Acc: 60.51%, Val Loss: 0.9235, Val Acc: 70.28%
Epoch [5/500], LR: 0.010000, Train Loss: 1.1452, Train Acc: 62.80%, Val Loss: 0.8816, Val Acc: 71.51%
Epoch [6/500], LR: 0.010000, Train Loss: 1.1052, Train Acc: 64.09%, Val Loss: 0.8303, Val Acc: 73.65%
Epoch [7/500], LR: 0.010000, Train Loss: 1.0699, Train Acc: 65.32%, Val Loss: 0.7931, Val Acc: 74.82%
Epoch [8/500], LR: 0.010000, Train Loss: 1.0535, Train Acc: 65.87%, Val Loss: 0.7755, Val Acc: 75.39%
Epoch [9/500], LR: 0.010000, Train Loss: 1.0288, Train Acc: 66.72%, Val Loss: 0.7675, Val Acc: 75.56%
Epoch [10/500], LR: 0.010000, Train Loss: 1.0182, Train Acc: 66.86%, Val Loss: 0.7336, Val Acc: 76.67%
Epoch [11/500], LR: 0.010000, Train Loss: 1.0096, Train Acc: 67.48%, Val Loss: 0.7407, Val Acc: 76.32%
Epoch [12/500], LR: 0.010000, Train Loss: 0.9979, Train Acc: 67.90%, Val Loss: 0.7281, Val Acc: 77.05%
Epoch [13/500], LR: 0.010000, Train Loss: 0.9852, Train Acc: 68.49%, Val Loss: 0.7218, Val Acc: 76.88%
Epoch [14/500], LR: 0.010000, Train Loss: 0.9868, Train Acc: 68.51%, Val Loss: 0.7239, Val Acc: 77.06%
Epoch [15/500], LR: 0.010000, Train Loss: 0.9744, Train Acc: 68.73%, Val Loss: 0.7234, Val Acc: 77.69%
Epoch [16/500], LR: 0.010000, Train Loss: 0.9639, Train Acc: 69.17%, Val Loss: 0.7114, Val Acc: 77.40%
Epoch [17/500], LR: 0.010000, Train Loss: 0.9705, Train Acc: 68.87%, Val Loss: 0.6742, Val Acc: 78.62%
Epoch [18/500], LR: 0.010000, Train Loss: 0.9631, Train Acc: 68.92%, Val Loss: 0.7207, Val Acc: 76.96%
Epoch [19/500], LR: 0.010000, Train Loss: 0.9580, Train Acc: 69.56%, Val Loss: 0.7129, Val Acc: 77.95%
Epoch [20/500], LR: 0.010000, Train Loss: 0.9479, Train Acc: 69.58%, Val Loss: 0.6851, Val Acc: 78.08%
Epoch [21/500], LR: 0.010000, Train Loss: 0.9503, Train Acc: 69.53%, Val Loss: 0.6780, Val Acc: 78.75%
Epoch [22/500], LR: 0.010000, Train Loss: 0.9468, Train Acc: 69.71%, Val Loss: 0.6864, Val Acc: 78.47%
Epoch [23/500], LR: 0.010000, Train Loss: 0.9419, Train Acc: 69.89%, Val Loss: 0.6695, Val Acc: 78.48%
Epoch [24/500], LR: 0.010000, Train Loss: 0.9430, Train Acc: 69.97%, Val Loss: 0.6703, Val Acc: 78.89%
Epoch [25/500], LR: 0.010000, Train Loss: 0.9512, Train Acc: 69.60%, Val Loss: 0.6620, Val Acc: 79.24%
Epoch [26/500], LR: 0.010000, Train Loss: 0.9472, Train Acc: 69.65%, Val Loss: 0.6555, Val Acc: 79.08%
Epoch [27/500], LR: 0.010000, Train Loss: 0.9392, Train Acc: 70.17%, Val Loss: 0.6637, Val Acc: 78.87%
Epoch [28/500], LR: 0.010000, Train Loss: 0.9411, Train Acc: 70.07%, Val Loss: 0.6768, Val Acc: 78.51%
Epoch [29/500], LR: 0.010000, Train Loss: 0.9418, Train Acc: 69.96%, Val Loss: 0.6467, Val Acc: 79.87%
Epoch [30/500], LR: 0.010000, Train Loss: 0.9432, Train Acc: 69.92%, Val Loss: 0.6619, Val Acc: 78.86%
Epoch [31/500], LR: 0.010000, Train Loss: 0.9368, Train Acc: 70.21%, Val Loss: 0.6463, Val Acc: 79.73%
Epoch [32/500], LR: 0.010000, Train Loss: 0.9291, Train Acc: 70.31%, Val Loss: 0.6580, Val Acc: 79.56%
Epoch [33/500], LR: 0.010000, Train Loss: 0.9279, Train Acc: 70.32%, Val Loss: 0.6403, Val Acc: 79.79%
Epoch [34/500], LR: 0.010000, Train Loss: 0.9249, Train Acc: 70.39%, Val Loss: 0.6495, Val Acc: 79.88%
Epoch [35/500], LR: 0.010000, Train Loss: 0.9289, Train Acc: 70.54%, Val Loss: 0.6502, Val Acc: 79.23%
Epoch [36/500], LR: 0.010000, Train Loss: 0.9305, Train Acc: 70.48%, Val Loss: 0.6586, Val Acc: 79.35%
Epoch [37/500], LR: 0.010000, Train Loss: 0.9298, Train Acc: 70.16%, Val Loss: 0.6604, Val Acc: 79.83%
