Training tfc with weight bit width 1 and activation bit width 1 for 100 epochs.
Epoch [1/100], LR: 0.010000, Train Loss: 1.8838, Train Acc: 34.19%, Val Loss: 1.3422, Val Acc: 54.32%
Epoch [2/100], LR: 0.010000, Train Loss: 1.4434, Train Acc: 50.94%, Val Loss: 1.1962, Val Acc: 59.92%
Epoch [3/100], LR: 0.010000, Train Loss: 1.3445, Train Acc: 54.64%, Val Loss: 1.1104, Val Acc: 62.66%
Epoch [4/100], LR: 0.010000, Train Loss: 1.2904, Train Acc: 56.98%, Val Loss: 1.0240, Val Acc: 66.75%
Epoch [5/100], LR: 0.010000, Train Loss: 1.2406, Train Acc: 58.84%, Val Loss: 0.9735, Val Acc: 68.17%
Epoch [6/100], LR: 0.010000, Train Loss: 1.2179, Train Acc: 59.90%, Val Loss: 0.9508, Val Acc: 68.82%
Epoch [7/100], LR: 0.010000, Train Loss: 1.1819, Train Acc: 60.99%, Val Loss: 0.9219, Val Acc: 69.80%
Epoch [8/100], LR: 0.010000, Train Loss: 1.1682, Train Acc: 61.84%, Val Loss: 0.8694, Val Acc: 72.02%
Epoch [9/100], LR: 0.010000, Train Loss: 1.1494, Train Acc: 62.37%, Val Loss: 0.8881, Val Acc: 71.32%
Epoch [10/100], LR: 0.010000, Train Loss: 1.1498, Train Acc: 62.49%, Val Loss: 0.8890, Val Acc: 71.63%
Epoch [11/100], LR: 0.010000, Train Loss: 1.1368, Train Acc: 63.06%, Val Loss: 0.8699, Val Acc: 72.28%
Epoch [12/100], LR: 0.010000, Train Loss: 1.1262, Train Acc: 63.37%, Val Loss: 0.8440, Val Acc: 72.74%
Epoch [13/100], LR: 0.010000, Train Loss: 1.1105, Train Acc: 63.75%, Val Loss: 0.8291, Val Acc: 73.53%
Epoch [14/100], LR: 0.010000, Train Loss: 1.1120, Train Acc: 63.93%, Val Loss: 0.8380, Val Acc: 73.08%
Epoch [15/100], LR: 0.010000, Train Loss: 1.1096, Train Acc: 63.82%, Val Loss: 0.8610, Val Acc: 72.49%
