Training tfc with weight bit width 1 and activation bit width 8 for 500 epochs.
Epoch [1/500], LR: 0.010000, Train Loss: 1.7010, Train Acc: 41.53%, Val Loss: 1.2036, Val Acc: 59.77%
Epoch [2/500], LR: 0.010000, Train Loss: 1.2770, Train Acc: 56.31%, Val Loss: 1.0031, Val Acc: 66.31%
Epoch [3/500], LR: 0.010000, Train Loss: 1.1708, Train Acc: 60.18%, Val Loss: 0.8740, Val Acc: 70.53%
Epoch [4/500], LR: 0.010000, Train Loss: 1.0992, Train Acc: 62.90%, Val Loss: 0.7953, Val Acc: 72.58%
Epoch [5/500], LR: 0.010000, Train Loss: 1.0358, Train Acc: 65.23%, Val Loss: 0.7511, Val Acc: 74.87%
Epoch [6/500], LR: 0.010000, Train Loss: 0.9992, Train Acc: 66.45%, Val Loss: 0.7264, Val Acc: 75.31%
Epoch [7/500], LR: 0.010000, Train Loss: 0.9770, Train Acc: 67.02%, Val Loss: 0.6826, Val Acc: 76.42%
Epoch [8/500], LR: 0.010000, Train Loss: 0.9563, Train Acc: 67.97%, Val Loss: 0.6661, Val Acc: 77.49%
Epoch [9/500], LR: 0.010000, Train Loss: 0.9366, Train Acc: 68.54%, Val Loss: 0.6453, Val Acc: 77.57%
Epoch [10/500], LR: 0.010000, Train Loss: 0.9364, Train Acc: 68.57%, Val Loss: 0.6122, Val Acc: 79.64%
Epoch [11/500], LR: 0.010000, Train Loss: 0.9234, Train Acc: 69.14%, Val Loss: 0.6220, Val Acc: 78.94%
Epoch [12/500], LR: 0.010000, Train Loss: 0.9096, Train Acc: 69.52%, Val Loss: 0.6237, Val Acc: 78.27%
Epoch [13/500], LR: 0.010000, Train Loss: 0.9100, Train Acc: 69.56%, Val Loss: 0.6185, Val Acc: 79.46%
Epoch [14/500], LR: 0.010000, Train Loss: 0.8982, Train Acc: 70.07%, Val Loss: 0.6199, Val Acc: 79.12%
Epoch [15/500], LR: 0.010000, Train Loss: 0.8940, Train Acc: 70.11%, Val Loss: 0.6010, Val Acc: 79.45%
Epoch [16/500], LR: 0.010000, Train Loss: 0.8962, Train Acc: 70.09%, Val Loss: 0.5992, Val Acc: 80.08%
Epoch [17/500], LR: 0.010000, Train Loss: 0.9038, Train Acc: 69.89%, Val Loss: 0.5819, Val Acc: 79.93%
Epoch [18/500], LR: 0.010000, Train Loss: 0.8926, Train Acc: 70.59%, Val Loss: 0.6029, Val Acc: 80.08%
Epoch [19/500], LR: 0.010000, Train Loss: 0.8834, Train Acc: 70.69%, Val Loss: 0.5923, Val Acc: 80.25%
Epoch [20/500], LR: 0.010000, Train Loss: 0.8768, Train Acc: 70.92%, Val Loss: 0.5788, Val Acc: 80.76%
Epoch [21/500], LR: 0.010000, Train Loss: 0.8788, Train Acc: 70.71%, Val Loss: 0.5786, Val Acc: 80.28%
Epoch [22/500], LR: 0.010000, Train Loss: 0.8743, Train Acc: 70.89%, Val Loss: 0.5696, Val Acc: 80.74%
Epoch [23/500], LR: 0.010000, Train Loss: 0.8739, Train Acc: 70.87%, Val Loss: 0.5739, Val Acc: 80.46%
Epoch [24/500], LR: 0.010000, Train Loss: 0.8647, Train Acc: 71.26%, Val Loss: 0.5738, Val Acc: 80.53%
Epoch [25/500], LR: 0.010000, Train Loss: 0.8778, Train Acc: 70.68%, Val Loss: 0.5763, Val Acc: 80.95%
Epoch [26/500], LR: 0.010000, Train Loss: 0.8719, Train Acc: 71.06%, Val Loss: 0.5517, Val Acc: 81.52%
Epoch [27/500], LR: 0.010000, Train Loss: 0.8644, Train Acc: 71.15%, Val Loss: 0.6017, Val Acc: 79.56%
Epoch [28/500], LR: 0.010000, Train Loss: 0.8704, Train Acc: 71.35%, Val Loss: 0.5930, Val Acc: 79.68%
Epoch [29/500], LR: 0.010000, Train Loss: 0.8722, Train Acc: 71.24%, Val Loss: 0.5797, Val Acc: 80.72%
Epoch [30/500], LR: 0.010000, Train Loss: 0.8722, Train Acc: 70.92%, Val Loss: 0.5780, Val Acc: 80.46%
Epoch [31/500], LR: 0.010000, Train Loss: 0.8711, Train Acc: 71.34%, Val Loss: 0.5565, Val Acc: 81.38%
Epoch [32/500], LR: 0.010000, Train Loss: 0.8672, Train Acc: 71.13%, Val Loss: 0.5523, Val Acc: 82.07%
Epoch [33/500], LR: 0.010000, Train Loss: 0.8666, Train Acc: 70.95%, Val Loss: 0.5473, Val Acc: 81.37%
Epoch [34/500], LR: 0.010000, Train Loss: 0.8609, Train Acc: 71.31%, Val Loss: 0.5672, Val Acc: 81.67%
Epoch [35/500], LR: 0.010000, Train Loss: 0.8671, Train Acc: 70.99%, Val Loss: 0.5687, Val Acc: 80.71%
Epoch [36/500], LR: 0.010000, Train Loss: 0.8652, Train Acc: 71.28%, Val Loss: 0.5578, Val Acc: 81.33%
Epoch [37/500], LR: 0.010000, Train Loss: 0.8597, Train Acc: 71.31%, Val Loss: 0.5574, Val Acc: 81.62%
Epoch [38/500], LR: 0.010000, Train Loss: 0.8633, Train Acc: 71.39%, Val Loss: 0.5576, Val Acc: 80.92%
Epoch [39/500], LR: 0.010000, Train Loss: 0.8607, Train Acc: 71.33%, Val Loss: 0.5593, Val Acc: 80.56%
Epoch [40/500], LR: 0.010000, Train Loss: 0.8592, Train Acc: 71.59%, Val Loss: 0.6033, Val Acc: 80.05%
Epoch [41/500], LR: 0.010000, Train Loss: 0.8594, Train Acc: 71.62%, Val Loss: 0.5747, Val Acc: 80.65%
Epoch [42/500], LR: 0.010000, Train Loss: 0.8602, Train Acc: 71.53%, Val Loss: 0.5458, Val Acc: 82.03%
Epoch [43/500], LR: 0.010000, Train Loss: 0.8573, Train Acc: 71.49%, Val Loss: 0.5475, Val Acc: 81.78%
Epoch [44/500], LR: 0.010000, Train Loss: 0.8609, Train Acc: 71.29%, Val Loss: 0.5474, Val Acc: 81.42%
Epoch [45/500], LR: 0.010000, Train Loss: 0.8578, Train Acc: 71.39%, Val Loss: 0.5711, Val Acc: 81.03%
Epoch [46/500], LR: 0.010000, Train Loss: 0.8549, Train Acc: 71.79%, Val Loss: 0.5572, Val Acc: 81.20%
Epoch [47/500], LR: 0.010000, Train Loss: 0.8561, Train Acc: 71.53%, Val Loss: 0.5537, Val Acc: 81.92%
Epoch [48/500], LR: 0.010000, Train Loss: 0.8515, Train Acc: 71.80%, Val Loss: 0.5551, Val Acc: 81.17%
Epoch [49/500], LR: 0.010000, Train Loss: 0.8563, Train Acc: 71.66%, Val Loss: 0.5364, Val Acc: 82.11%
Epoch [50/500], LR: 0.010000, Train Loss: 0.8575, Train Acc: 71.70%, Val Loss: 0.5296, Val Acc: 82.45%
Epoch [51/500], LR: 0.010000, Train Loss: 0.8553, Train Acc: 71.54%, Val Loss: 0.5364, Val Acc: 82.15%
Epoch [52/500], LR: 0.010000, Train Loss: 0.8606, Train Acc: 71.33%, Val Loss: 0.5636, Val Acc: 81.25%
Epoch [53/500], LR: 0.010000, Train Loss: 0.8553, Train Acc: 71.52%, Val Loss: 0.5765, Val Acc: 80.32%
Epoch [54/500], LR: 0.010000, Train Loss: 0.8607, Train Acc: 71.75%, Val Loss: 0.5543, Val Acc: 81.47%
Epoch [55/500], LR: 0.010000, Train Loss: 0.8581, Train Acc: 71.53%, Val Loss: 0.5552, Val Acc: 81.55%
Epoch [56/500], LR: 0.010000, Train Loss: 0.8563, Train Acc: 71.80%, Val Loss: 0.5708, Val Acc: 81.01%
Epoch [57/500], LR: 0.010000, Train Loss: 0.8532, Train Acc: 71.95%, Val Loss: 0.5865, Val Acc: 80.18%
Epoch [58/500], LR: 0.010000, Train Loss: 0.8578, Train Acc: 71.66%, Val Loss: 0.5399, Val Acc: 82.27%
Epoch [59/500], LR: 0.010000, Train Loss: 0.8577, Train Acc: 71.44%, Val Loss: 0.5568, Val Acc: 81.91%
Epoch [60/500], LR: 0.010000, Train Loss: 0.8589, Train Acc: 71.49%, Val Loss: 0.5630, Val Acc: 81.44%
Epoch [61/500], LR: 0.010000, Train Loss: 0.8476, Train Acc: 71.84%, Val Loss: 0.5616, Val Acc: 80.95%
Epoch [62/500], LR: 0.010000, Train Loss: 0.8584, Train Acc: 71.56%, Val Loss: 0.5802, Val Acc: 80.18%
